time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
10.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11222222222,3726404.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,64.0,0.0,1035.11222222222,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.430000000000007,93.0,21.0,14.494,739.9,17.93,14.603,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.442,0.0,14.4414725,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,17.499999999999993
11.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11222222222,3726404.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,64.0,0.0,1035.11222222222,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.420000000000016,93.0,21.0,14.493,739.4,17.4,14.59,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.442,0.0,14.4605162,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,16.979999999999983
12.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11222222222,3726404.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,64.0,0.0,1035.11222222222,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.420000000000016,93.0,21.0,14.493,739.4,17.4,14.59,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4605162,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,16.979999999999983
13.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11277777778,3726406.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,78.0,0.0,1035.11277777778,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.259999999999991,93.0,21.0,14.493,739.8,17.46,14.6,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4605162,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,17.20000000000001
14.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11277777778,3726406.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,78.0,0.0,1035.11277777778,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.259999999999991,93.0,21.0,14.493,739.8,17.46,14.6,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4507502,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,17.20000000000001
15.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11333333333,3726408.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,64.0,0.0,1035.11333333333,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.259999999999991,93.0,21.0,14.493,739.8,17.46,14.6,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4507502,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,17.20000000000001
16.0,14.0,0.3,736.5,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22095,18.0,34.0,1035.11333333333,3726408.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2536.0,3.82,24.0,3.82,64.0,0.0,1035.11333333333,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.509999999999991,93.0,21.0,14.51,739.8,17.92,14.596,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4395193,0.0,0.0,0.0,0.0,0.0,0.0,,0.22095,0.0,0.0,17.41000000000001
17.0,14.0,0.3,736.4,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22092,18.0,34.0,1035.11416666667,3726411.0,0.0,0.0,5.11388888888889,4.09111111111111,3.83541666666667,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2531.0,3.82,22.0,3.82,64.0,0.0,1035.11416666667,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.509999999999991,93.0,21.0,14.51,739.8,17.92,14.596,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4395193,0.0,0.0,0.0,0.0,0.0,0.0,,0.22092,0.0,0.0,17.41000000000001
18.0,14.0,0.3,736.4,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22092,18.0,34.0,1035.11416666667,3726411.0,0.0,0.0,5.11388888888889,4.09111111111111,3.83541666666667,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2531.0,3.82,22.0,3.82,64.0,0.0,1035.11416666667,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.600000000000023,93.0,21.0,14.51,739.8,17.12,14.598,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.5,4.443,0.0,14.4307299,0.0,0.0,0.0,0.0,0.0,0.0,,0.22092,0.0,0.0,16.51999999999998
19.0,14.0,0.3,736.4,0.0,0.0,0.0,14.0,20.0,22.0,19.0,21.0,21.0,19.0,20.0,20.0,0.22092,18.0,34.0,1035.11472222222,3726413.0,0.0,0.0,5.11388888888889,4.09111111111111,3.83541666666667,18.0,1588.9,1550.7,1187.4,1122.0,0.0,0.0,0.0,0.0,735.0,2531.0,3.82,24.0,3.82,64.0,0.0,1035.11472222222,0.0,58.5,19.0,19.0,16.0,65.0,23.0,23.0,18.5,23.0,21.0,13.5,13.5,0.0,0.600000000000023,93.0,21.0,14.51,739.8,17.12,14.598,21.0,-0.2,3.0,0.0,0.0,0.0,15.0,74.0,0.0,22.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,22.0,22.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,736.4,4.442,0.0,14.4307299,0.0,0.0,0.0,0.0,0.0,0.0,,0.22092,0.0,0.0,16.51999999999998
