time,# warm-ups since codes cleared (),[ADAS] Front left wheel speed (High res.) (km/h),[ADAS] Front right wheel speed (High res.) (km/h),[ADAS] Lateral acceleration (g),[ADAS] Longitudinal acceleration (g),[ADAS] Rear left wheel speed (High res.) (km/h),[ADAS] Rear right wheel speed (High res.) (km/h),[ADAS] Steering angle (°),[ADAS] Yaw rate (°/s),[BMS] Airbag H/wire Duty (),[BMS] Auxillary Battery Voltage (V),[BMS] Available Charge Power (kW),[BMS] Available Discharge Power (kW),[BMS] Battery Cell Voltage Deviation (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Heater 1 Temperature (℃),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Pack B06 (℃),[BMS] Battery Pack B07 (℃),[BMS] Battery Pack B08 (℃),[BMS] Battery Pack B09 (℃),[BMS] Battery Pack B10 (℃),[BMS] Battery Pack B11 (℃),[BMS] Battery Pack B12 (℃),[BMS] Battery Pack B13 (℃),[BMS] Battery Pack B14 (℃),[BMS] Battery Pack B15 (℃),[BMS] Battery Pack B16 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] CALC Estimated time 100kW 80% Charge (min),[BMS] CALC Estimated time 11kW 80% Charge (h),[BMS] CALC Estimated time 150kW 80% Charge (min),[BMS] CALC Estimated time 175kW 80% Charge (min),[BMS] CALC Estimated time 2.3kW 80% Charge (Hours),[BMS] CALC Estimated time 3.7kW 80% Charge (Hours),[BMS] CALC Estimated time 350kW 80% Charge (min),[BMS] CALC Estimated time 50kW 80% Charge (min),[BMS] CALC Estimated time 7.4kW 80% Charge (Hours),[BMS] Cell Voltage 001 (V),[BMS] Cell Voltage 002 (V),[BMS] Cell Voltage 003 (V),[BMS] Cell Voltage 004 (V),[BMS] Cell Voltage 005 (V),[BMS] Cell Voltage 006 (V),[BMS] Cell Voltage 007 (V),[BMS] Cell Voltage 008 (V),[BMS] Cell Voltage 009 (V),[BMS] Cell Voltage 010 (V),[BMS] Cell Voltage 011 (V),[BMS] Cell Voltage 012 (V),[BMS] Cell Voltage 013 (V),[BMS] Cell Voltage 014 (V),[BMS] Cell Voltage 015 (V),[BMS] Cell Voltage 016 (V),[BMS] Cell Voltage 017 (V),[BMS] Cell Voltage 018 (V),[BMS] Cell Voltage 019 (V),[BMS] Cell Voltage 020 (V),[BMS] Cell Voltage 021 (V),[BMS] Cell Voltage 022 (V),[BMS] Cell Voltage 023 (V),[BMS] Cell Voltage 024 (V),[BMS] Cell Voltage 025 (V),[BMS] Cell Voltage 026 (V),[BMS] Cell Voltage 027 (V),[BMS] Cell Voltage 028 (V),[BMS] Cell Voltage 029 (V),[BMS] Cell Voltage 030 (V),[BMS] Cell Voltage 031 (V),[BMS] Cell Voltage 032 (V),[BMS] Cell Voltage 033 (V),[BMS] Cell Voltage 034 (V),[BMS] Cell Voltage 035 (V),[BMS] Cell Voltage 036 (V),[BMS] Cell Voltage 037 (V),[BMS] Cell Voltage 038 (V),[BMS] Cell Voltage 039 (V),[BMS] Cell Voltage 040 (V),[BMS] Cell Voltage 041 (V),[BMS] Cell Voltage 042 (V),[BMS] Cell Voltage 043 (V),[BMS] Cell Voltage 044 (V),[BMS] Cell Voltage 045 (V),[BMS] Cell Voltage 046 (V),[BMS] Cell Voltage 047 (V),[BMS] Cell Voltage 048 (V),[BMS] Cell Voltage 049 (V),[BMS] Cell Voltage 050 (V),[BMS] Cell Voltage 051 (V),[BMS] Cell Voltage 052 (V),[BMS] Cell Voltage 053 (V),[BMS] Cell Voltage 054 (V),[BMS] Cell Voltage 055 (V),[BMS] Cell Voltage 056 (V),[BMS] Cell Voltage 057 (V),[BMS] Cell Voltage 058 (V),[BMS] Cell Voltage 059 (V),[BMS] Cell Voltage 060 (V),[BMS] Cell Voltage 061 (V),[BMS] Cell Voltage 062 (V),[BMS] Cell Voltage 063 (V),[BMS] Cell Voltage 064 (V),[BMS] Cell Voltage 065 (V),[BMS] Cell Voltage 066 (V),[BMS] Cell Voltage 067 (V),[BMS] Cell Voltage 068 (V),[BMS] Cell Voltage 069 (V),[BMS] Cell Voltage 070 (V),[BMS] Cell Voltage 071 (V),[BMS] Cell Voltage 072 (V),[BMS] Cell Voltage 073 (V),[BMS] Cell Voltage 074 (V),[BMS] Cell Voltage 075 (V),[BMS] Cell Voltage 076 (V),[BMS] Cell Voltage 077 (V),[BMS] Cell Voltage 078 (V),[BMS] Cell Voltage 079 (V),[BMS] Cell Voltage 080 (V),[BMS] Cell Voltage 081 (V),[BMS] Cell Voltage 082 (V),[BMS] Cell Voltage 083 (V),[BMS] Cell Voltage 084 (V),[BMS] Cell Voltage 085 (V),[BMS] Cell Voltage 086 (V),[BMS] Cell Voltage 087 (V),[BMS] Cell Voltage 088 (V),[BMS] Cell Voltage 089 (V),[BMS] Cell Voltage 090 (V),[BMS] Cell Voltage 091 (V),[BMS] Cell Voltage 092 (V),[BMS] Cell Voltage 093 (V),[BMS] Cell Voltage 094 (V),[BMS] Cell Voltage 095 (V),[BMS] Cell Voltage 096 (V),[BMS] Cell Voltage 097 (V),[BMS] Cell Voltage 098 (V),[BMS] Cell Voltage 099 (V),[BMS] Cell Voltage 100 (V),[BMS] Cell Voltage 101 (V),[BMS] Cell Voltage 102 (V),[BMS] Cell Voltage 103 (V),[BMS] Cell Voltage 104 (V),[BMS] Cell Voltage 105 (V),[BMS] Cell Voltage 106 (V),[BMS] Cell Voltage 107 (V),[BMS] Cell Voltage 108 (V),[BMS] Cell Voltage 109 (V),[BMS] Cell Voltage 110 (V),[BMS] Cell Voltage 111 (V),[BMS] Cell Voltage 112 (V),[BMS] Cell Voltage 113 (V),[BMS] Cell Voltage 114 (V),[BMS] Cell Voltage 115 (V),[BMS] Cell Voltage 116 (V),[BMS] Cell Voltage 117 (V),[BMS] Cell Voltage 118 (V),[BMS] Cell Voltage 119 (V),[BMS] Cell Voltage 120 (V),[BMS] Cell Voltage 121 (V),[BMS] Cell Voltage 122 (V),[BMS] Cell Voltage 123 (V),[BMS] Cell Voltage 124 (V),[BMS] Cell Voltage 125 (V),[BMS] Cell Voltage 126 (V),[BMS] Cell Voltage 127 (V),[BMS] Cell Voltage 128 (V),[BMS] Cell Voltage 129 (V),[BMS] Cell Voltage 130 (V),[BMS] Cell Voltage 131 (V),[BMS] Cell Voltage 132 (V),[BMS] Cell Voltage 133 (V),[BMS] Cell Voltage 134 (V),[BMS] Cell Voltage 135 (V),[BMS] Cell Voltage 136 (V),[BMS] Cell Voltage 137 (V),[BMS] Cell Voltage 138 (V),[BMS] Cell Voltage 139 (V),[BMS] Cell Voltage 140 (V),[BMS] Cell Voltage 141 (V),[BMS] Cell Voltage 142 (V),[BMS] Cell Voltage 143 (V),[BMS] Cell Voltage 144 (V),[BMS] Cell Voltage 145 (V),[BMS] Cell Voltage 146 (V),[BMS] Cell Voltage 147 (V),[BMS] Cell Voltage 148 (V),[BMS] Cell Voltage 149 (V),[BMS] Cell Voltage 150 (V),[BMS] Cell Voltage 151 (V),[BMS] Cell Voltage 152 (V),[BMS] Cell Voltage 153 (V),[BMS] Cell Voltage 154 (V),[BMS] Cell Voltage 155 (V),[BMS] Cell Voltage 156 (V),[BMS] Cell Voltage 157 (V),[BMS] Cell Voltage 158 (V),[BMS] Cell Voltage 159 (V),[BMS] Cell Voltage 160 (V),[BMS] Cell Voltage 161 (V),[BMS] Cell Voltage 162 (V),[BMS] Cell Voltage 163 (V),[BMS] Cell Voltage 164 (V),[BMS] Cell Voltage 165 (V),[BMS] Cell Voltage 166 (V),[BMS] Cell Voltage 167 (V),[BMS] Cell Voltage 168 (V),[BMS] Cell Voltage 169 (V),[BMS] Cell Voltage 170 (V),[BMS] Cell Voltage 171 (V),[BMS] Cell Voltage 172 (V),[BMS] Cell Voltage 173 (V),[BMS] Cell Voltage 174 (V),[BMS] Cell Voltage 175 (V),[BMS] Cell Voltage 176 (V),[BMS] Cell Voltage 177 (V),[BMS] Cell Voltage 178 (V),[BMS] Cell Voltage 179 (V),[BMS] Cell Voltage 180 (V),[BMS] Cell Voltage 181 (V),[BMS] Cell Voltage 182 (V),[BMS] Cell Voltage 183 (V),[BMS] Cell Voltage 184 (V),[BMS] Cell Voltage 185 (V),[BMS] Cell Voltage 186 (V),[BMS] Cell Voltage 187 (V),[BMS] Cell Voltage 188 (V),[BMS] Cell Voltage 189 (V),[BMS] Cell Voltage 190 (V),[BMS] Cell Voltage 191 (V),[BMS] Cell Voltage 192 (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Maximum Deterioration Cell No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Minimum Deterioration (%),[BMS] Minimum Deterioration Cell No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] Remaining energy (Wh),[BMS] State of Charge BMS (%),[BMS] State of Charge Display (%),[BMS] State of Health (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[MCU/2025] Motor temperature (℃),[MCU] Heat sink temperature (℃),[MCU] IGN Voltage (V),[MCU] Inverter temperature (℃),[MCU] Motor Actual Torque (N⋅m),[MCU] Motor phase current (rms) (A),[MCU] Motor RPM (rpm),[MCU] Motor temperature (℃),[MCU] Nominal torque value (N⋅m),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),Brake light (),DC Charger Power (kW),Distance traveled since codes cleared (km),Distance traveled with MIL on (km),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (kWh/100km),HV EV Battery Power (kW),Hybrid/EV battery pack remaining charge (%),Hybrid/EV Battery System Current (A),Hybrid/EV Battery System Voltage (V),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),Vehicle acceleration (g),12V device load (A)
16.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,0.0,,,,,,52.0,0.0,0.0,,14.7,,
17.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,0.0,,,,,,52.0,0.0,0.0,,14.7,,
18.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,0.0,,,,,,52.0,0.0,0.0,,14.7,,
19.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,0.0,,,,,,52.0,0.0,0.0,,14.7,,
20.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,0.0,,,,,,52.0,0.0,0.0,,14.7,,
21.0,255.0,,,,,,,,,,14.2,,,,0.7,720.1,,0.0,0.0,,19.0,,19.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.50407,,,1017.74555555556,3663884.0,0.0,0.0,5.00069444444444,4.00055555555556,3.75052083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,24.0,,3.74,61.0,,,0.0,1017.74555555556,0.0,,53.0,,,,,20.5,42.0,23.0,21.0,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4149.0,0.0,0.0,0.0,0.0,,0.0,52.0,0.0,0.0,,14.7,,
22.0,255.0,0.0,0.0,-0.0004224583053399,0.0012413774818452,0.0,0.0,-28.6,0.025,,14.2,,,,0.7,720.1,,0.0,0.0,,19.0,,19.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.50407,,,1017.74555555556,3663884.0,0.0,0.0,5.00069444444444,4.00055555555556,3.75052083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,24.0,,3.74,61.0,,,0.0,1017.74555555556,0.0,,53.0,,,,,20.5,42.0,23.0,21.0,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,4149.0,0.0,0.0,0.0,0.0,,0.0,52.0,0.0,0.0,0.0,14.7,,
23.0,255.0,0.0,0.0,-0.0004224583053399,0.0012413774818452,0.0,0.0,-28.6,0.025,,14.2,,,,0.7,720.2,,0.0,0.0,,19.0,,19.0,18.0,19.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.50414,,,1017.74583333333,3663885.0,0.0,0.0,5.00138888888889,4.00111111111111,3.75104166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,24.0,,3.74,78.0,,,0.0,1017.74583333333,0.0,,53.0,,,,,20.5,42.0,23.0,21.0,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,4149.0,0.0,0.0,0.0,0.0,,0.50414,52.0,0.0,0.0,0.0,14.7,0.0,
24.0,255.0,0.0,0.0,-0.0005134493249516,0.0012413774818452,0.0,0.0,-28.6,1.27,,14.2,,,,0.8,720.1,,0.0,0.0,,19.0,,19.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.57608,,,1017.74638888889,3663887.0,0.0,0.0,5.00069444444444,4.00055555555556,3.75052083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,20.0,,3.74,77.0,,,0.0,1017.74638888889,0.0,,53.0,,,,,20.0,43.0,23.0,21.5,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,4149.0,0.0,0.0,0.0,0.0,,0.50407,52.0,0.0,0.0,0.0,,0.0,
25.0,,0.0,0.0,-0.0004224583053399,0.0015013518235929,0.0,0.0,-28.6,1.255,,14.2,,,,0.8,720.1,,0.0,0.0,,19.0,,19.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.57608,,,1017.74638888889,3663887.0,0.0,0.0,5.00069444444444,4.00055555555556,3.75052083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,20.0,,3.74,77.0,,,0.0,1017.74638888889,0.0,,53.0,,,,,20.0,43.0,23.0,21.5,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.50407,52.0,0.0,0.0,0.0,,0.0,
26.0,,0.0,0.0,-0.0005134493249516,0.0013193697843695,0.0,0.0,-28.5,1.225,,14.2,,,,0.7,720.2,,0.0,0.0,,19.0,,19.0,18.0,19.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.50414,,,1017.74666666667,3663888.0,0.0,0.0,5.00138888888889,4.00111111111111,3.75104166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,24.0,,3.74,2.0,,,0.0,1017.74666666667,0.0,,53.0,,,,,20.0,43.0,23.0,21.5,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.57616,52.0,0.0,0.0,0.0,,0.0,
27.0,,0.0,0.0,-0.0005134493249516,0.0013193697843695,0.0,0.0,-28.5,1.225,,14.2,,,,0.7,720.1,,0.0,0.0,,19.0,,19.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,0.50407,,,1017.74722222222,3663890.0,0.0,0.0,5.00069444444444,4.00055555555556,3.75052083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.6,1539.4,1174.2,1114.1,,0.0,0.0,0.0,719.0,2545.0,3.74,20.0,,3.74,78.0,,,0.0,1017.74722222222,0.0,,53.0,,,,,20.5,43.0,23.0,21.5,22.0,23.0,,17.5,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.50407,52.0,0.0,0.0,0.0,,0.0,
