time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
10.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.106944444444,40676785.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2423.0,3.9,44.0,3.9,17.0,0.0,11299.1069444444,0.0,69.0,103.1,45.5,51.0,90.5,85.1,65.30000000000001,48.2,,,,,,,2.48,2.61,60.0,2.52,2.5,5.09,246.1,0.0,1.4,0.0,1.4,747.3000000000001,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.489,0.0,14.4805365,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.500000000000007,47.0,9.000000000000002,,,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,
11.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.1075,40676787.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2423.0,3.9,8.0,3.9,17.0,0.0,11299.1075,0.0,69.0,103.1,,,,,,,,,,,,,2.47,2.6,60.0,2.5,2.48,5.07,246.1,0.0,1.4,0.0,1.4,747.3000000000001,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.489,0.0,14.4805365,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,18.000000000000004,0.0,,,,
12.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.1075,40676787.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2423.0,3.9,8.0,3.9,17.0,0.0,11299.1075,0.0,69.0,103.1,,,,,,,,,,,,,2.47,2.6,60.0,2.5,2.48,5.07,246.1,0.0,1.4,0.0,1.4,747.3000000000001,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4907908,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,18.000000000000004,0.0,,,,
13.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.108055555556,40676789.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2423.0,3.9,183.0,3.9,17.0,0.0,11299.1080555556,0.0,69.0,103.1,,,,,,,,,,,,,2.47,2.62,60.0,2.49,2.48,5.09,246.0,0.0,1.4,0.0,1.4,747.7,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
14.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.108055555556,40676789.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2423.0,3.9,183.0,3.9,17.0,0.0,11299.1080555556,0.0,69.0,103.1,,,,,,,,,,,,,2.47,2.61,60.0,2.44,2.4,5.09,246.0,0.0,1.4,0.0,1.4,748.6,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.492,0.0,14.4805365,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
15.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.10861111111,40676791.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2424.0,3.9,18.0,3.9,17.0,0.0,11299.1086111111,0.0,69.0,103.1,,,,,,,,,,,,,2.47,2.61,60.0,2.44,2.4,5.09,246.0,0.0,1.4,0.0,1.4,748.6,,,0.0,0.0,3.4,908.0,2857.0,28.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.492,0.0,14.4898142,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
16.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.10861111111,40676791.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2424.0,3.9,18.0,3.9,17.0,0.0,11299.1086111111,0.0,69.0,103.1,,,,,,,,,,,,,2.48,2.63,60.0,2.52,2.49,5.11,246.1,0.0,1.4,0.0,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.492,0.0,14.4898142,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
17.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.109166666669,40676793.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2424.0,3.9,2.0,3.9,17.0,0.0,11299.1091666667,0.0,69.0,103.1,,,,,,,,,,,,,2.48,2.63,60.0,2.52,2.49,5.11,246.1,0.0,1.4,0.0,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.492,0.0,14.4805365,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
18.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.109722222222,40676795.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2424.0,3.9,3.0,3.9,17.0,0.0,11299.1097222222,0.0,69.0,103.1,,,,,,,,,,,,,2.48,2.61,60.0,2.48,2.45,5.1000000000000005,246.1,0.0,1.4,-0.01,1.4,747.3000000000001,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.6,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,,47.0,,,,19.0,17.0,0.0,,,,
19.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.109722222222,40676795.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2424.0,3.9,3.0,3.9,17.0,0.0,11299.1097222222,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,,,,,,,2.48,2.61,60.0,2.48,2.45,5.1000000000000005,246.1,0.0,1.4,-0.01,1.4,747.3000000000001,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.6,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,0.0,0.0,0.0,28.388993279249185,0.0,0.0,,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,,,19.0,17.0,0.0,0.0,0.0,115.22332955291098,
20.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.110277777778,40676797.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2424.0,3.9,182.0,3.9,17.0,0.0,11299.1102777778,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,,,,,,,2.48,2.61,60.0,2.39,2.37,5.09,246.1,0.0,1.4,-0.01,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,,,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,
21.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.110277777778,40676797.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,780.0,0.0,0.0,0.0,750.0,2424.0,3.9,182.0,3.9,17.0,0.0,11299.1102777778,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,,,,,,,2.48,2.61,60.0,2.39,2.37,5.09,246.1,0.0,1.4,-0.01,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,,,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,
22.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.110555555557,40676798.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2424.0,3.9,2.0,3.9,17.0,0.0,11299.1105555556,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,,,,,,,2.48,2.61,60.0,2.39,2.37,5.09,246.1,0.0,1.4,-0.01,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4805365,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,,,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,
23.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.110555555557,40676798.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2424.0,3.9,2.0,3.9,17.0,0.0,11299.1105555556,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,0.1800000000000068,100.0,14.501,747.9000000000001,23.25,14.651,2.48,2.61,60.0,2.39,2.37,5.09,246.1,0.0,1.4,-0.01,1.4,747.1,,,0.0,0.0,3.4,908.0,2857.0,29.0,53.6,1.0,0.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.1,1.491,0.0,14.4907908,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,23.069999999999993
24.0,14.1,0.0,750.1,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,48.2,57.2,11299.110555555557,40676798.0,0.0,0.0,5.20902777777778,4.16722222222222,3.90677083333333,25036.1,24773.0,18453.8,17865.9,800.0,0.0,0.0,0.0,750.0,2424.0,3.9,2.0,3.9,17.0,0.0,11299.1105555556,0.0,69.0,103.1,45.5,51.0,90.5,85.1,64.4,48.2,0.1800000000000068,100.0,14.501,747.9000000000001,23.25,14.651,2.48,2.61,60.0,2.39,2.37,5.09,246.1,0.0,1.4,-0.01,1.4,747.1,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,1.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,0.0,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.49,0.0,14.4907908,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.999999999999998,10.0,9.000000000000002,39.5,18.000000000000004,47.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,23.069999999999993
25.0,14.1,0.0,750.0,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,57.2,11299.111111111111,40676800.0,0.0,0.0,5.20833333333333,4.16666666666667,3.90625,25036.1,24773.0,18453.8,17865.9,0.0,0.0,0.0,0.0,589.0,3000.0,3.9,53.0,3.9,17.0,0.0,11299.1111111111,0.0,69.0,99.5,45.5,51.0,90.5,85.1,64.4,48.2,-12.199999999999989,99.0,14.282,572.6,0.0,14.234,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,597.8000000000001,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,1.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,0.0,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.49,0.0,14.4907908,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.0,9.000000000000002,10.0,37.5,18.000000000000004,41.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,12.199999999999989
26.0,14.1,0.0,750.0,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,57.2,11299.111111111111,40676800.0,0.0,0.0,5.20833333333333,4.16666666666667,3.90625,25036.1,24773.0,18453.8,17865.9,0.0,0.0,0.0,0.0,589.0,3000.0,3.9,53.0,3.9,17.0,0.0,11299.1111111111,0.0,69.0,99.5,45.5,51.0,90.5,85.1,64.4,48.2,-12.199999999999989,99.0,14.282,572.6,0.0,14.234,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,597.8000000000001,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,0.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,0.0,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.49,0.0,14.1607,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.0,9.000000000000002,10.0,37.5,18.000000000000004,41.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,12.199999999999989
27.0,14.1,0.0,750.0,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,57.2,11299.111111111111,40676800.0,0.0,0.0,5.20833333333333,4.16666666666667,3.90625,25036.1,24773.0,18453.8,17865.9,0.0,0.0,0.0,0.0,589.0,3000.0,3.9,53.0,3.9,17.0,0.0,11299.1111111111,0.0,69.0,99.5,45.5,51.0,90.5,85.1,64.4,48.2,-12.199999999999989,99.0,14.282,572.6,0.0,14.234,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,597.8000000000001,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,0.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.489,0.0,14.1607,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.0,9.000000000000002,10.0,37.5,18.000000000000004,41.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,12.199999999999989
28.0,13.9,0.0,750.0,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,57.2,11299.111944444445,40676803.0,0.0,0.0,5.20833333333333,4.16666666666667,3.90625,25036.1,24773.0,18453.8,17865.9,0.0,0.0,0.0,0.0,503.0,3000.0,3.9,2.0,3.9,17.0,0.0,11299.1119444444,0.0,69.0,99.5,45.5,51.0,90.5,85.1,64.4,48.2,-12.199999999999989,99.0,14.282,572.6,0.0,14.234,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,597.8000000000001,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,0.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.489,0.0,14.1607,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.0,9.000000000000002,10.0,37.5,18.000000000000004,41.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,12.199999999999989
29.0,13.9,0.0,750.0,0.0,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,57.2,11299.111944444445,40676803.0,0.0,0.0,5.20833333333333,4.16666666666667,3.90625,25036.1,24773.0,18453.8,17865.9,0.0,0.0,0.0,0.0,503.0,3000.0,3.9,2.0,3.9,17.0,0.0,11299.1119444444,0.0,69.0,99.5,45.5,51.0,90.5,85.1,64.4,48.2,-12.199999999999989,99.0,14.282,572.6,0.0,14.234,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,597.8000000000001,,,0.0,0.0,3.44,908.0,2857.0,0.0,53.6,0.0,0.0,825.6,0.0,57.400000000000006,8.9,13.0,0.0,41.0,0.0,51.8,51.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,750.0,1.489,0.0,14.1607,0.0,0.0,0.0,28.388993279249185,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.000000000000002,10.0,9.000000000000002,10.0,37.5,18.000000000000004,41.0,9.000000000000002,12.5,16.0,19.0,18.000000000000004,0.0,0.0,0.0,115.22332955291098,12.199999999999989
